Date,Close_AAPL,Volume_AAPL,Close_SP500,Volume_SP500,Close_NASDAQ,Volume_NASDAQ,ret_AAPL,pct_AAPL,ret_SP500,pct_SP500,ret_NASDAQ,pct_NASDAQ
2020-09-08,109.74202728271484,231366600,3331.840087890625,4694330000,10847.6904296875,3905420000,-0.06966628169396749,-0.06729497128276785,-0.028148829086466876,-0.027756342102360998,-0.042011794020055504,-0.04114152829024975
2020-09-09,114.11924743652344,176940500,3398.9599609375,3932520000,11141.5595703125,3550660000,0.03911152686340902,0.03988645245756306,0.019944760662180983,0.02014498633677464,0.0267300283309595,0.02709047999938785
2020-09-10,110.39376068115234,182274400,3339.18994140625,4208630000,10919.58984375,3840010000,-0.03319031515446458,-0.03264556014044273,-0.017741245925396498,-0.01758479659017942,-0.0201238125202714,-0.01992268004866704
2020-09-11,108.94439697265625,180860300,3340.969970703125,3710090000,10853.5498046875,3630250000,-0.013215984119654856,-0.013129036455984622,0.000532930158087197,0.0005330721905940639,-0.006066212098540191,-0.006047849782590431
2020-09-14,112.21273803710938,140150100,3383.5400390625,3839580000,11056.650390625,3737610000,0.02955888383008798,0.03000008403620269,0.0126613350250242,0.012741829089357504,0.018539894816271385,0.01871282571991184
2020-09-15,112.38780975341797,184642000,3401.199951171875,4057190000,11190.3203125,3786110000,0.0015589610398381026,0.0015601768513187064,0.005205785930499474,0.005219359577689042,0.012017054569504637,0.012089549470456262
2020-09-16,109.07086944580078,154679000,3385.489990234375,4718900000,11050.4697265625,3678020000,-0.029957628070347297,-0.02951334593044075,-0.00462964689215184,-0.004618946596211537,-0.01257621055099456,-0.012497460486567302
2020-09-17,107.32968139648438,178011000,3357.010009765625,4379840000,10910.2802734375,3740110000,-0.016092617315477398,-0.015963822954410678,-0.008447949528552101,-0.008412365876402483,-0.01276744714546929,-0.012686289053217337
2020-09-18,103.92516326904297,287104900,3319.469970703125,7076400000,10793.2802734375,5759090000,-0.03223417587603983,-0.03172019224453715,-0.011245576947828795,-0.011182581807410497,-0.01078174552456268,-0.010723830833645143
2020-09-21,107.07678985595703,195713800,3281.06005859375,4836070000,10778.7998046875,3900970000,0.029875183105668945,0.030325923845364366,-0.011638564027299125,-0.011571097930805796,-0.0013425196710254994,-0.0013416188946410168
2020-09-22,108.75955963134766,183055400,3315.570068359375,3974510000,10963.6396484375,3515440000,0.015593331490743267,0.015715541880311656,0.010463016398377434,0.010517945160813724,0.017003087193005584,0.01714846245401236
2020-09-23,104.19754791259766,150718700,3236.919921875,4378650000,10632.990234375,4097320000,-0.04285097422776296,-0.04194584581082739,-0.0240073389143749,-0.023721455093028143,-0.03062285686099564,-0.030158726906864608
2020-09-24,105.26750183105469,167743300,3246.590087890625,4601920000,10672.26953125,4086360000,0.010216150385472744,0.010268513414101843,0.002983005554629159,0.0029874591429570607,0.003687290538664456,0.003694096957600479
2020-09-25,109.21674346923828,149981400,3298.4599609375,3803330000,10913.5595703125,3785270000,0.03682963311088816,0.03751624736494441,0.01585043922418805,0.0159767237756141,0.022357268606905123,0.022609065331040012
2020-09-28,111.82363891601562,137672400,3351.60009765625,3950910000,11117.5302734375,3591740000,0.023588597661136745,0.023869009127813756,0.015982191853854744,0.016110590199083896,0.018517153054661506,0.018689658659109654
2020-09-29,110.97737884521484,99382200,3335.469970703125,3661590000,11085.25,3389040000,-0.007596591334987579,-0.007567810160751032,-0.004824282704444016,-0.0048126645432444715,-0.0029077706291236183,-0.0029035471587268713
2020-09-30,112.65042877197266,142675200,3363.0,4738640000,11167.509765625,4260630000,0.014963086746234922,0.015075594181146457,0.008219842568379931,0.008253718228220741,0.007393252898568292,0.007420650470219448
2020-10-01,113.60370635986328,116120400,3380.800048828125,4076340000,11326.509765625,4005900000,0.008426659059610486,0.008462263289030547,0.005278949564294422,0.005292907769290922,0.014137326409649376,0.014237731001536469
2020-10-02,109.93655395507812,144712000,3348.419921875,3975180000,11075.01953125,3731510000,-0.032812714999072234,-0.032280217981345505,-0.00962381286637104,-0.009577652178616392,-0.02245389564806466,-0.02220368318034316
2020-10-05,113.32161712646484,106243800,3408.60009765625,3692720000,11332.490234375,3623920000,0.030326528139298148,0.030791061294952904,0.01781310900290123,0.01797270867614209,0.022981762622677593,0.023247878019402535
2020-10-06,110.07272338867188,161498200,3360.969970703125,4453390000,11154.599609375,4390960000,-0.029088676239367395,-0.028669673273081342,-0.014072064387523397,-0.013973515692226712,-0.015821908233435877,-0.01569739936421055
2020-10-07,111.94034576416016,96849000,3419.43994140625,3814750000,11364.599609375,3910770000,0.016824833230249858,0.016967167868588318,0.01724716377024116,0.01739675486921799,0.018651292673624198,0.01882631446703864
2020-10-08,111.83338165283203,83477200,3446.830078125,3867640000,11420.98046875,3507570000,-0.0009560024825914226,-0.0009555456578048682,0.00797821289486933,0.008010123642494982,0.0049488294131521116,0.004961095094673684
2020-10-09,113.77879333496094,100506900,3477.139892578125,3944090000,11579.9404296875,3504230000,0.017246054208368555,0.017395626005195064,0.008755095180752903,0.00879353312061526,0.013822271940789221,0.013918241202884873
2020-10-12,121.0060806274414,240226800,3534.219970703125,3435760000,11876.259765625,3885030000,0.061584643434491326,0.06352051274795634,0.016282530158324704,0.01641581296364758,0.02526710192988091,0.02558902074986724
2020-10-13,117.7961196899414,262330500,3511.929931640625,3611100000,11863.900390625,3634130000,-0.026885466592227125,-0.026527269711205337,-0.006326891629163001,-0.006306918994084421,-0.0010412209551464713,-0.0010406790726970039
2020-10-14,117.88365936279297,150712000,3488.669921875,3858510000,11768.73046875,3410410000,0.0007428696448137373,0.0007431456408071302,-0.006645172084059681,-0.006623141753502759,-0.00805415502902207,-0.008021807225404909
2020-10-15,117.41675567626953,112559200,3483.340087890625,3724550000,11713.8701171875,3325270000,-0.00396858032946934,-0.003960715921504598,-0.0015289235142130764,-0.0015277553060997207,-0.0046724340576602685,-0.004661535218957846
2020-10-16,115.77286529541016,115393800,3483.81005859375,4688030000,11671.5595703125,3166980000,-0.014099406369629364,-0.014000475242151644,0.0001349104566301662,0.00013491955745537076,-0.0036185431362802944,-0.003612004098706767
2020-10-19,112.8158187866211,120639300,3426.919921875,4091080000,11478.8798828125,3477410000,-0.025873647105284725,-0.025541792554272136,-0.01646466351494169,-0.016329861778318078,-0.016646261694777564,-0.016508478266271776
2020-10-20,114.3040542602539,124423700,3443.1201171875,3917850000,11516.490234375,3510040000,0.013105473813487478,0.013191726919499214,0.004716195320000338,0.004727334073110212,0.003271126744866848,0.0032764827183890954
2020-10-21,113.6815185546875,89946000,3435.56005859375,4103960000,11484.6904296875,3467310000,-0.0054611986637906895,-0.00544631342777202,-0.002198114011569885,-0.0021956999281005363,-0.0027650602299544857,-0.0027612409718876796
2020-10-22,112.59208679199219,101988000,3453.489990234375,4172060000,11506.009765625,3434040000,-0.009629405773462274,-0.009583191503298116,0.005205354003491536,0.005218925396392127,0.0018546057203270294,0.0018563265651803107
2020-10-23,111.90145111083984,82572600,3465.389892578125,3651600000,11548.2802734375,3145570000,-0.006152852918797969,-0.0061339628816744485,0.003439838320389299,0.003445761353703114,0.0036670446246009902,0.0036737764588716804
2020-10-26,111.91119384765625,111850700,3400.969970703125,4002210000,11358.9404296875,3205100000,8.706154046311809e-05,8.706533042857068e-05,-0.018764472985321135,-0.018589516294535646,-0.01653139489895672,-0.01639550125792366
2020-10-27,113.41888427734375,92276800,3390.679931640625,3962400000,11431.349609375,3104770000,0.013382260748755925,0.013472203966833796,-0.0030302053504467352,-0.0030256189119989285,0.006354409988746923,0.006374642083539106
2020-10-28,108.16622924804688,143937800,3271.030029296875,5139970000,11004.8701171875,3930690000,-0.047418701912215866,-0.04631199700794564,-0.035925542108577346,-0.035287878760604796,-0.0380216341521038,-0.037307886361706455
2020-10-29,112.17382049560547,146129200,3310.110107421875,4911860000,11185.58984375,3244190000,0.03638043341090835,0.037050300037439365,0.011876524939998134,0.011947330894238384,0.016288416054749177,0.01642179549945344
2020-10-30,105.89005279541016,190272600,3269.9599609375,4843930000,10911.58984375,3671600000,-0.05764831891744926,-0.056018130366180086,-0.0122037134452615,-0.012129550130175693,-0.02480081603794737,-0.024495802530529853
2020-11-02,105.80250549316406,122866900,3310.239990234375,4314690000,10957.6103515625,3209000000,-0.000827117475880712,-0.0008267755085101802,0.012242950890591686,0.01231820260127181,0.00420871136873302,0.0042175804325030875
2020-11-03,107.4269790649414,107624400,3369.159912109375,4241380000,11160.5703125,3216580000,0.015237151697214735,0.015353828949564052,0.01764273768407776,0.01779929009643455,0.018352834787521033,0.018522283091455094
2020-11-04,111.81391143798828,138235500,3443.43994140625,4790400000,11590.7802734375,3620760000,0.04002463219596475,0.0408364119630964,0.02180752565509181,0.02204704770168342,0.03782291915609193,0.03854730976029597
2020-11-05,115.7825927734375,126387100,3510.449951171875,4858150000,11890.9296875,3848160000,0.03487824791973804,0.03549362762119479,0.019273265776702075,0.01946019413896294,0.02556592027829474,0.02589553136041678
2020-11-06,115.65104675292969,114457900,3509.43994140625,4842460000,11895.23046875,4183220000,-0.0011367926887677626,-0.0011361467847349482,-0.0002877565853740549,-0.00028771518741854685,0.00036162047750565307,0.0003616858700730141
2020-11-09,113.34174346923828,154515300,3550.5,8570510000,11713.7802734375,5863900000,-0.020169906407414118,-0.019967854580900335,0.011631974746343587,0.01169988923568721,-0.015371568941356273,-0.01525402940188414
2020-11-10,113.00069427490234,138023400,3545.530029296875,6037470000,11553.8603515625,4736560000,-0.003013570551251732,-0.003009034305427871,-0.0014007752208673452,-0.0013997945931910616,-0.013746339190529255,-0.013652289708527277
2020-11-11,116.43055725097656,112295000,3572.659912109375,4635560000,11786.4296875,3854680000,0.029901057464301495,0.03035258321272094,0.0076227283629926035,0.007651855318760337,0.019929232502628125,0.020129145485651367
2020-11-12,116.15775299072266,103162300,3537.010009765625,4909660000,11709.58984375,3886670000,-0.0023458133821971927,-0.002343064112163007,-0.010028651547070666,-0.009978532303877019,-0.00654069235734589,-0.006519348588783558
2020-11-13,116.20645904541016,81581900,3585.14990234375,4719580000,11829.2900390625,3654230000,0.00041922166046148845,0.00041930954614266547,0.013518546706293932,0.013610335409063534,0.010170511741888433,0.010222407181613713
2020-11-16,117.21983337402344,91183000,3626.909912109375,5295510000,11924.1298828125,4172570000,0.00868266110478011,0.008720464739548461,0.011580734922832292,0.011648051240012336,0.007985405725161598,0.008017374114323017
2020-11-17,116.3331069946289,74271000,3609.530029296875,4812180000,11899.33984375,4145030000,-0.007593401638980701,-0.007564644598710313,-0.004803443784647143,-0.004791925698091615,-0.0020811450468389836,-0.0020789809660017866
2020-11-18,115.0079574584961,76322100,3567.7900390625,5284810000,11801.599609375,4731420000,-0.011456366666878992,-0.011390992387008025,-0.011631210647481183,-0.011563829610944043,-0.008247840862843248,-0.008213920743371017
2020-11-19,115.60231018066406,74113000,3581.8701171875,4363370000,11904.7099609375,5385190000,0.0051546190397573355,0.005167926944380952,0.003938675690733362,0.003946442467421596,0.00869903444735165,0.00873698100049003
2020-11-20,114.33560943603516,73604300,3557.5400390625,4236370000,11854.9697265625,5350970000,-0.011017874396912042,-0.010957399922625233,-0.006815737372919628,-0.006792562915180156,-0.004186950976924564,-0.00417819791815266
2020-11-23,110.93498992919922,127959300,3577.590087890625,5057550000,11880.6298828125,5473250000,-0.03019371248003555,-0.029742435655957244,0.005620108181849659,0.005635930617216234,0.002162167096598111,0.0021645062654613856
2020-11-24,112.22118377685547,113874200,3635.409912109375,6280290000,12036.7900390625,6339580000,0.011527425559259896,0.011594122363711712,0.016032458814033035,0.016161668273416252,0.01305846331541538,0.01314409739132727
2020-11-25,113.05915832519531,76499200,3629.64990234375,4910440000,12094.400390625,4448640000,0.007439427739958759,0.007467169032952858,-0.0015856747555105244,-0.001584418237524976,0.004774771570636105,0.004786188956984239
2020-11-27,113.60481262207031,46691300,3638.35009765625,2778390000,12205.849609375,3401830000,0.004814663297930899,0.004826272413116062,0.002394111025902035,0.002396979198154181,0.00917274515173716,0.009214943705385448
2020-11-30,116.00183868408203,169410200,3621.6298828125,6308410000,12198.740234375,7760390000,0.020880171684992455,0.02109968765131387,-0.004606140636973066,-0.004595548640170977,-0.0005826260753920565,-0.000582456381777785
2020-12-01,119.57786560058594,127728200,3662.449951171875,5418480000,12355.1103515625,6512420000,0.030361712454119782,0.030827329610203957,0.011208140661594257,0.011271187194776155,0.012737084203665816,0.012818546356685445
2020-12-02,119.92866516113281,89004200,3669.010009765625,5041250000,12349.3701171875,5194960000,0.0029293548721662788,0.0029336496247442945,0.0017895645286039041,0.0017911667548251575,-0.00046471201736686396,-0.0004646040554606712
2020-12-03,119.79225158691406,78967600,3666.719970703125,5065340000,12377.1796875,5209980000,-0.001138103347790853,-0.0011374559537994378,-0.0006243520802939884,-0.000624157213091503,0.0022493701917785103,0.0022519019228190995
2020-12-04,119.11991119384766,78260400,3699.1201171875,5099620000,12464.23046875,5086900000,-0.005628362827012623,-0.0056125532675090906,0.008797463715186638,0.008836275129611826,0.007008550402607838,0.007033167769060933
2020-12-07,120.58150482177734,86712000,3691.9599609375,4804500000,12519.9501953125,4771820000,0.012195269988459323,0.01226993550684563,-0.0019375134389640891,-0.0019356376714373402,0.004460407943046363,0.00447037036920972
2020-12-08,121.19537353515625,82225500,3702.25,4584390000,12582.76953125,4809480000,0.005077987908932435,0.005090902740733094,0.0027832711701716306,0.002787148065356293,0.005004992905696781,0.005017538804668709
2020-12-09,118.66194152832031,115089200,3672.820068359375,5232800000,12338.9501953125,5168450000,-0.021125277944893384,-0.020903702286135917,-0.007980964948473002,-0.007949201604598555,-0.01956743901466318,-0.019377239274069313
2020-12-10,120.08454895019531,81312200,3668.10009765625,4658480000,12405.8095703125,4518580000,0.011917446461292336,0.011988742165789379,-0.0012859345277718148,-0.0012851080682624305,0.005403935082687994,0.005418562676863692
2020-12-11,119.27581787109375,86939800,3663.4599609375,4375470000,12377.8701171875,4292680000,-0.006757460871921417,-0.00673468057440918,-0.0012657980842316618,-0.0012649972997506032,-0.002254666402501826,-0.002252126551407052
2020-12-14,118.66194152832031,79184500,3647.489990234375,4623850000,12440.0400390625,4491930000,-0.005159985589370919,-0.005146695732045847,-0.00436878824514686,-0.004359258971957769,0.0050100956549332665,0.0050226671702324754
2020-12-15,124.60575103759766,157243700,3694.6201171875,4387080000,12595.0595703125,4423650000,0.048876138478608944,0.050090276905327524,0.012838482022218045,0.012921249154708825,0.012384333592816432,0.012461337002391382
2020-12-16,124.53754425048828,98208600,3701.169921875,4067040000,12658.1904296875,4592700000,-0.0005475305986823997,-0.0005473807311573431,0.0017712256203239463,0.0017727951669590514,0.004999830983233977,0.005012350995449388
2020-12-17,125.4047622680664,94359800,3722.47998046875,4192810000,12764.75,5029830000,0.006939373407579552,0.006963506650121909,0.0057411428089828576,0.005757654753379748,0.008382995243408686,0.008418230939438498
2020-12-18,123.41700744628906,192541500,3709.409912109375,7097100000,12755.6396484375,7125800000,-0.015977678408754414,-0.01585071241176872,-0.003517296952148641,-0.0035111185091528663,-0.0007139665244135784,-0.0007137117109617952
2020-12-21,124.94678497314453,121251600,3694.919921875,4748580000,12742.51953125,5192860000,0.01231900075455794,0.012395192190356896,-0.003913928486909413,-0.0039062790518439305,-0.0010291031797979855,-0.0010285738347199924
2020-12-22,128.5033416748047,168904800,3687.260009765625,4053310000,12807.919921875,5811850000,0.028066982805662555,0.028464571556799934,-0.0020752446917704503,-0.002073092860288006,0.005119327483718905,0.00513245363011694
2020-12-23,127.60692596435547,88223700,3690.010009765625,3779160000,12771.1103515625,7100250000,-0.0070002610933697085,-0.006975816338828933,0.000745533271818033,0.000745811250824957,-0.002878107209566494,-0.002873969429620815
2020-12-24,128.5909881591797,54930100,3703.06005859375,1883780000,12804.73046875,3305960000,0.00768208467016418,0.007711667586907556,0.0035303499794867577,0.0035365890047962534,0.002629054253871388,0.0026325132476352486
2020-12-28,133.19020080566406,124486200,3735.360107421875,3535460000,12899.419921875,5109140000,0.03514145504968447,0.03576621279860692,0.00868470753841244,0.008722529021144565,0.007367672536775061,0.0073948806151047375
2020-12-29,131.4167938232422,121047300,3727.0400390625,3393290000,12850.2197265625,4726920000,-0.013404283117123938,-0.013314845774648476,-0.002229864827279826,-0.00222738052560012,-0.003821432521633028,-0.0038141401404465647
2020-12-30,130.2962188720703,96452100,3732.0400390625,3154850000,12870.0,5343010000,-0.008563439681528173,-0.00852687787132489,0.00134064809508061,0.0013415471654707467,0.0015381110696122136,0.0015392945691514726
2020-12-31,129.29257202148438,99116600,3756.070068359375,3179040000,12888.2802734375,4815840000,-0.007732628578399847,-0.007702808717506615,0.006418204711703623,0.006438845522919845,0.0014193708828713625,0.0014203786664723772
2021-01-04,126.0965805053711,143301900,3700.64990234375,5015000000,12698.4501953125,6636170000,-0.025029711219350936,-0.024719065187922884,-0.014864762712026192,-0.014754827521051062,-0.014838438338012239,-0.01472889121725851
2021-01-05,127.6556167602539,97664900,3726.860107421875,4591020000,12818.9599609375,6971860000,0.012288018696264835,0.012363826589384841,0.00705763138336124,0.007082595157549276,0.009445367756788059,0.009490116019786887
2021-01-06,123.35852813720703,155088000,3748.139892578125,6064110000,12740.7900390625,7689880000,-0.034241165673917884,-0.03366157112473245,0.005693603382475487,0.005709842747752214,-0.006116661203076745,-0.006097992513683037
2021-01-07,127.56790161132812,109578200,3803.7900390625,5099160000,13067.48046875,6841480000,0.03355380619436055,0.03412308445703216,0.0147382601077517,0.014847403800101189,0.025318076254018607,0.025641300789502663
2021-01-08,128.66897583007812,105158200,3824.679931640625,4773040000,13201.98046875,7289390000,0.008594243006244895,0.008631279536953862,0.005476837393516121,0.005491862685268911,0.010240116888862616,0.010292726308001487
2021-01-11,125.67758178710938,100384500,3799.610107421875,4465430000,13036.4296875,6960470000,-0.023523274771227065,-0.02324875925739256,-0.006576327616620858,-0.006554750898592476,-0.012619131811073103,-0.012539844430301206
2021-01-12,125.50220489501953,91951100,3801.18994140625,4994950000,13072.4296875,7264070000,-0.001396425428217718,-0.0013954508799104426,0.0004157020305690651,0.0004157884466327033,0.00275768636978313,0.002761492284541589
2021-01-13,127.5386734008789,88636800,3809.840087890625,4602510000,13128.9501953125,7104810000,0.016096312095111642,0.016226555601655424,0.0022730563867252584,0.0022756417379066196,0.004314322049834729,0.004323642135673156
2021-01-14,125.60940551757812,90221800,3795.5400390625,5198480000,13112.6396484375,6734100000,-0.015242503472764568,-0.015126924499494487,-0.00376051306874281,-0.0037534511943366766,-0.0012431067684950392,-0.001242334431341141
2021-01-15,123.88470458984375,111598500,3768.25,5369820000,12998.5,6458360000,-0.013825804547974663,-0.013730667067706315,-0.0072160007982784435,-0.007190027975370938,-0.008742657500700801,-0.008704551600417165
2021-01-19,124.55705261230469,90757300,3798.909912109375,5014440000,13197.1796875,6297860000,0.00541253347609949,0.005427207698375236,0.008103457635762368,0.008136379515524483,0.015169180537053961,0.015284816517290523
2021-01-20,128.64950561523438,104319500,3851.85009765625,4566190000,13457.25,6820990000,0.0323278310013464,0.032856052042816275,0.013839417376511065,0.013935625421946263,0.019514847552859038,0.0197065068945248
2021-01-21,133.36557006835938,120150900,3853.070068359375,4501760000,13530.91015625,7258640000,0.03600230887563427,0.03665824000311235,0.00031667316131311907,0.0003167233075522802,0.005458715135175041,0.005473641067082813
2021-01-22,135.50924682617188,114459400,3841.469970703125,5110890000,13543.0595703125,5972750000,0.015945875521351738,0.01607368945908383,-0.0030151526629378367,-0.0030106116552376383,0.0008974978550053692,0.0008979007267215788
2021-01-25,139.26065063476562,157611700,3855.360107421875,7000840000,13635.990234375,7193710000,0.027307481339054362,0.027683747762290878,0.003609317513017629,0.0036158389430824833,0.006838430841540344,0.006861866299858299
2021-01-26,139.49452209472656,98390600,3849.6201171875,6137500000,13626.0595703125,6849600000,0.0016779707622616158,0.0016793793429437098,-0.0014899431611539171,-0.0014888337468982327,-0.0007285339563889437,-0.0007282686399603389
2021-01-27,138.42271423339844,140843800,3750.77001953125,9976520000,13270.599609375,11621190000,-0.007713182451405842,-0.007683512192688813,-0.026013315126100167,-0.025677883699462,-0.02643307149733154,-0.026086775791876904
2021-01-28,133.57989501953125,142621100,3787.3798828125,6992770000,13337.16015625,9959270000,-0.03561238650326004,-0.03498572644444442,0.009713298778759594,0.009760625975629766,0.0050031033278443715,0.005015639747580014
2021-01-29,128.58128356933594,177523800,3714.239990234375,6643370000,13070.6904296875,7872250000,-0.03813850208231884,-0.037420387622437046,-0.019500377654791734,-0.019311475173124593,-0.020181784212885745,-0.019979495142946724
2021-02-01,130.70547485351562,106239800,3773.860107421875,5436230000,13403.3896484375,7092520000,0.016385247140864756,0.016520221491133524,0.015924300234678057,0.016051767614439383,0.025135282035085638,0.025453836623223758
2021-02-02,131.53372192382812,83305400,3826.31005859375,5514090000,13612.7802734375,7325270000,0.006316750771837576,0.006336743516220267,0.013802528814311543,0.013898223484416938,0.01550144365722339,0.015622214267598356
2021-02-03,130.5105743408203,89880900,3830.169921875,4864870000,13610.5400390625,7546940000,-0.007809006316349176,-0.007778595238111863,0.0010082606153449802,0.0010087690809532646,-0.00016458200942004453,-0.0001645684665440017
2021-02-04,133.8722381591797,84183100,3871.739990234375,4879240000,13777.740234375,7295370000,0.02543164564670697,0.025757788863763675,0.010794847643921912,0.010853322230420792,0.012209767886114165,0.012284611399153267
2021-02-05,133.45751953125,75693800,3886.830078125,4879470000,13856.2998046875,6792910000,-0.003102677114639185,-0.003097868786182345,0.0038899196077633036,0.003897495164625342,0.005685725419617427,0.005701919834175451
2021-02-08,133.6038818359375,71297200,3915.590087890625,4648360000,13987.6396484375,8564530000,0.001096094894970534,0.0010966958265190563,0.007372107476289358,0.007399348360373592,0.00943406863038021,0.009478709727799739
2021-02-09,132.72561645507812,76774200,3911.22998046875,4568320000,14007.7001953125,8766770000,-0.0065953532756113376,-0.006573651669326996,-0.001114145421722057,-0.0011135249921484514,0.0014331349732099596,0.0014341624018918697
2021-02-10,132.12057495117188,73046600,3909.8798828125,4837070000,13972.5302734375,10785930000,-0.004569010815347774,-0.004558588764295046,-0.00034524452239104164,-0.00034518493235935477,-0.0025139135602483265,-0.00251075632577924
2021-02-11,131.8668975830078,64280000,3916.3798828125,4590960000,14025.76953125,10916780000,-0.0019218900337349965,-0.0019200443856516314,0.001661074814588659,0.0016624551635393559,0.0038030396381909526,0.003810280369455299
2021-02-12,132.10105895996094,60145100,3934.830078125,4135060000,14095.4697265625,7416940000,0.0017741656331438094,0.0017757403961500273,0.0046999709261612566,0.0047110331133788375,0.004957131327172348,0.004969438229909917
2021-02-16,129.97372436523438,80576300,3932.590087890625,5058990000,14047.5,7722100000,-0.016234918088001926,-0.016103842099943644,-0.0005694345154143576,-0.0005692724183511411,-0.0034090057648175076,-0.0034032017018987837
2021-02-17,127.68049621582031,97918500,3931.330078125,4730650000,13965.490234375,7280500000,-0.017801289663052167,-0.017643782700032085,-0.0003204533489178374,-0.0003204020092266724,-0.005855140720896657,-0.005838032790532077
2021-02-18,126.5777587890625,96856700,3913.969970703125,4793650000,13865.3603515625,6499420000,-0.008674206790751704,-0.008636694400794287,-0.004425614227242747,-0.004415835627354592,-0.007195634537985995,-0.007169807943156803
2021-02-19,126.73389434814453,87668800,3906.7099609375,4845320000,13874.4599609375,6737820000,0.0012327548055637294,0.0012335149600983808,-0.0018566190956654793,-0.0018548966445751658,0.0006560683954610624,0.0006562836554027118
2021-02-22,122.95736694335938,103916400,3876.5,5917100000,13533.0498046875,6483740000,-0.030251883038237892,-0.02979887443852114,-0.007762892893710571,-0.0077328394581538396,-0.024914909813228192,-0.024607095138204582
2021-02-23,122.82073211669922,158273000,3881.3701171875,6296610000,13465.2001953125,7516510000,-0.0011118552975926121,-0.0011112374155108906,0.0012555296115266401,0.0012563181187927874,-0.0050262333458981345,-0.0050136229714826674
2021-02-24,122.32303619384766,111039900,3925.429931640625,6012790000,13597.9697265625,5886230000,-0.0040604467336331496,-0.004052214266062726,0.011287667670986323,0.01135161376597904,0.009811902804671035,0.009860197347546285
2021-02-25,118.06832885742188,148199500,3829.340087890625,6547470000,13119.4296875,6390380000,-0.03540186805144341,-0.03478255174833356,-0.024783394424172656,-0.02447880752512621,-0.035826183155746705,-0.03519202121238085
